GeographyCode,KS103EW0002
E01005572,348
E01005573,267
E01005574,338
E01005575,318
E01005576,255
E01005577,313
E01005578,364
E01005579,394
E01005580,436
E01005581,320
E01005583,415
E01005585,353
E01005586,403
E01005587,299
E01005588,351
E01005589,480
E01005590,406
E01005591,376
E01005592,482
E01005593,447
E01005594,396
E01005595,414
E01005596,418
E01005597,377
E01005598,334
E01005599,534
E01005600,517
E01005601,542
E01005602,510
E01005603,585
E01005604,488
E01005605,518
E01005609,875
E01005610,613
E01005611,852
E01005612,626
E01005613,770
E01005614,322
E01005615,740
E01005616,418
E01005617,416
E01005618,440
E01005619,376
E01005620,723
E01005621,511
E01005622,530
E01005623,421
E01005624,583
E01005625,355
E01005626,349
E01005627,306
E01005628,699
E01005629,385
E01005630,471
E01005631,512
E01005632,747
E01005633,462
E01005634,391
E01005635,500
E01005636,449
E01005637,431
E01005638,552
E01005639,478
E01005640,445
E01005641,370
E01005642,312
E01005643,302
E01005644,445
E01005645,318
E01005646,264
E01005647,535
E01005648,581
E01005649,322
E01005650,402
E01005651,423
E01005652,462
E01005653,599
E01005654,768
E01005655,718
E01005656,592
E01005657,536
E01005658,530
E01005659,461
E01005660,435
E01005661,543
E01005662,465
E01005663,471
E01005664,508
E01005665,471
E01005667,775
E01005670,565
E01005671,460
E01005672,488
E01005673,486
E01005674,486
E01005675,1267
E01005676,297
E01005677,427
E01005678,543
E01005679,532
E01005680,630
E01005681,1018
E01005682,774
E01005683,623
E01005686,488
E01005687,561
E01005688,425
E01005689,439
E01005690,426
E01005691,341
E01005692,441
E01005693,386
E01005694,452
E01005695,320
E01005696,449
E01005697,358
E01005698,557
E01005699,345
E01005700,456
E01005701,419
E01005702,696
E01005703,539
E01005704,423
E01005705,555
E01005706,452
E01005707,625
E01005708,497
E01005709,456
E01005710,369
E01005711,439
E01005712,567
E01005713,289
E01005714,392
E01005715,425
E01005716,370
E01005717,300
E01005718,507
E01005719,745
E01005720,1083
E01005721,544
E01005722,700
E01005723,534
E01005724,377
E01005725,457
E01005726,501
E01005727,534
E01005728,344
E01005729,572
E01005730,554
E01005731,515
E01005732,355
E01005733,420
E01005734,357
E01005735,282
E01005736,366
E01005737,266
E01005738,349
E01005739,312
E01005740,333
E01005741,354
E01005742,423
E01005743,315
E01005744,417
E01005745,401
E01005746,351
E01005747,342
E01005748,286
E01005749,477
E01005750,474
E01005751,361
E01005752,423
E01005753,497
E01005754,738
E01005755,564
E01005756,637
E01005757,538
E01005758,732
E01005759,498
E01005760,651
E01005761,392
E01005762,527
E01005763,512
E01005764,586
E01005765,364
E01005766,557
E01005767,281
E01005768,333
E01005769,546
E01005770,310
E01005771,293
E01005772,299
E01005773,304
E01005774,397
E01005775,308
E01005776,313
E01005777,360
E01005778,431
E01005779,383
E01005780,385
E01005781,482
E01005782,291
E01005783,339
E01005784,230
E01005785,357
E01005786,324
E01005787,236
E01005788,323
E01005789,315
E01005790,301
E01005791,349
E01005792,240
E01005793,370
E01005794,245
E01005795,229
E01005796,245
E01005797,573
E01005798,450
E01005799,598
E01005800,388
E01005801,426
E01005802,377
E01005803,283
E01005804,358
E01005805,291
E01005806,222
E01005807,301
E01005808,210
E01005809,261
E01005810,287
E01005811,334
E01005812,217
E01005813,317
E01005814,239
E01005815,264
E01005816,601
E01005817,519
E01005818,422
E01005819,439
E01005820,426
E01005821,453
E01005822,659
E01005823,560
E01005824,383
E01005825,496
E01005826,380
E01005827,324
E01005828,413
E01005829,355
E01005830,387
E01005831,432
E01005832,348
E01005833,224
E01005834,465
E01005835,282
E01005836,483
E01005837,403
E01005838,607
E01005839,237
E01005840,451
E01005841,329
E01005842,261
E01005843,326
E01005844,349
E01005845,384
E01005846,354
E01005847,415
E01005848,439
E01005849,330
E01005850,461
E01005851,326
E01005852,471
E01005853,433
E01005854,419
E01005855,400
E01005856,434
E01005857,367
E01005858,549
E01005859,460
E01005860,312
E01005861,420
E01005862,387
E01005863,538
E01005864,478
E01005865,328
E01005866,661
E01005867,356
E01005868,352
E01005869,390
E01005870,428
E01005871,434
E01005872,615
E01005873,355
E01005874,655
E01005875,398
E01005876,421
E01005877,383
E01005878,363
E01005879,328
E01005880,307
E01005881,215
E01005882,237
E01005883,261
E01005884,266
E01005885,328
E01005886,529
E01005887,462
E01005888,477
E01005889,434
E01005890,414
E01005891,320
E01005892,411
E01005893,666
E01005894,418
E01005895,329
E01005896,614
E01005897,382
E01005898,357
E01005899,328
E01005900,378
E01005901,286
E01005902,501
E01005903,261
E01005904,297
E01005905,471
E01005906,223
E01005907,216
E01005908,268
E01005909,295
E01005910,412
E01005911,242
E01005912,289
E01005913,251
E01005914,406
E01005915,526
E01005916,594
E01005917,658
E01005918,617
E01005919,554
E01005920,431
E01005921,476
E01005922,401
E01005923,217
E01005924,224
E01005925,222
E01005926,221
E01005927,244
E01005928,407
E01005929,225
E01005930,222
E01005931,232
E01005932,207
E01005933,471
E01005934,415
E01005935,481
E01005936,352
E01005937,415
E01005938,435
E01005939,263
E01005940,308
E01005941,520
E01005942,445
E01005943,599
E01005944,418
E01005945,586
E01005946,482
E01005947,459
E01005948,665
E01005949,462
E01005950,459
E01005951,531
E01005952,846
E01005953,571
E01005954,399
E01005955,377
E01005956,305
E01005957,375
E01005958,479
E01005959,489
E01005960,501
E01005961,386
E01005962,343
E01005963,314
E01005964,517
E01005965,481
E01005966,448
E01005967,417
E01005968,362
E01005969,361
E01005970,341
E01005971,438
E01005972,599
E01005973,352
E01005974,546
E01005975,501
E01005976,458
E01005977,435
E01005978,443
E01005979,433
E01005980,437
E01005981,430
E01005982,369
E01005983,360
E01005984,549
E01005985,307
E01005986,358
E01005987,407
E01005988,379
E01005989,307
E01005990,325
E01005991,415
E01005992,413
E01005993,348
E01005994,472
E01005995,345
E01005996,585
E01005997,446
E01005998,493
E01005999,652
E01006000,533
E01006001,454
E01006002,389
E01006003,441
E01006004,397
E01006005,423
E01006006,405
E01006007,473
E01006008,468
E01006009,361
E01006010,433
E01006011,466
E01006012,534
E01006013,275
E01006014,374
E01006015,330
E01006016,659
E01006017,258
E01006018,276
E01006019,470
E01006020,420
E01006021,358
E01006022,544
E01006023,523
E01006024,392
E01006025,409
E01006026,472
E01006027,454
E01006028,517
E01006029,513
E01006030,581
E01006031,468
E01006032,410
E01006033,467
E01006034,674
E01006035,653
E01006036,631
E01006037,309
E01006038,377
E01006039,363
E01006040,490
E01006041,443
E01006042,470
E01006043,393
E01006044,278
E01006045,244
E01006046,273
E01006047,357
E01006048,336
E01006049,407
E01006050,564
E01006051,433
E01006052,470
E01006053,473
E01006054,412
E01006055,400
E01006056,391
E01006057,420
E01006058,623
E01006059,388
E01006060,538
E01006061,659
E01006062,402
E01006063,372
E01006064,472
E01006065,413
E01006066,498
E01006067,431
E01006068,561
E01006069,485
E01006070,402
E01006071,291
E01006072,338
E01006073,576
E01006074,442
E01006075,462
E01006076,362
E01006077,526
E01006078,738
E01006079,540
E01006080,502
E01006081,196
E01006082,289
E01006083,229
E01006084,317
E01006085,246
E01006086,349
E01006087,322
E01006088,357
E01006089,472
E01006090,631
E01006091,745
E01006092,507
E01006093,359
E01006094,295
E01006095,438
E01006096,333
E01006097,486
E01006098,227
E01006099,324
E01006100,339
E01006101,241
E01006102,291
E01006103,301
E01006104,443
E01006105,600
E01006106,408
E01006107,420
E01006108,593
E01006109,551
E01006110,602
E01006111,515
E01006112,538
E01006113,447
E01006114,498
E01006115,545
E01006116,332
E01006117,354
E01006118,364
E01006119,345
E01006120,281
E01006121,398
E01006122,323
E01006123,387
E01006124,270
E01006125,362
E01006126,488
E01006127,399
E01006128,408
E01006129,279
E01006130,449
E01006131,351
E01006132,399
E01006133,308
E01006134,269
E01006135,267
E01006136,221
E01006137,246
E01006138,351
E01006139,369
E01006140,332
E01006141,467
E01006142,511
E01006143,509
E01006144,507
E01006145,556
E01006146,529
E01006147,273
E01006148,429
E01006149,347
E01006150,380
E01006151,294
E01006152,290
E01006153,281
E01006154,441
E01006155,465
E01006156,442
E01006157,431
E01006158,518
E01006159,598
E01006160,634
E01006161,606
E01006162,439
E01006163,638
E01006164,380
E01006165,698
E01006166,446
E01006167,560
E01006168,649
E01006169,375
E01006170,370
E01006171,555
E01006172,304
E01006173,333
E01006174,456
E01006175,526
E01006176,494
E01006177,519
E01006178,473
E01006179,593
E01006180,732
E01006181,462
E01006182,387
E01006183,424
E01006184,488
E01006185,927
E01006186,735
E01006187,1033
E01006188,525
E01006189,746
E01006190,327
E01006191,344
E01006192,311
E01006193,318
E01006194,650
E01006195,348
E01006196,394
E01006197,373
E01006198,470
E01006199,546
E01006200,335
E01006201,480
E01006202,389
E01006203,325
E01006204,365
E01006205,238
E01006206,486
E01006207,567
E01006208,408
E01006209,284
E01006210,316
E01006211,375
E01006212,332
E01006213,537
E01006214,424
E01006215,526
E01006216,601
E01006217,659
E01006218,643
E01006219,306
E01006220,463
E01006221,408
E01006222,276
E01006223,444
E01006224,306
E01006225,323
E01006226,398
E01006227,376
E01006228,508
E01006229,318
E01006230,304
E01006231,292
E01006232,443
E01006233,262
E01006234,265
E01006235,385
E01006236,305
E01006237,301
E01006238,437
E01006239,670
E01006240,508
E01006241,656
E01006242,421
E01006243,506
E01006244,483
E01006245,717
E01006246,428
E01006247,311
E01006248,532
E01006249,437
E01006250,368
E01006251,372
E01006252,320
E01006253,389
E01006254,490
E01006255,373
E01006256,365
E01006257,427
E01006258,467
E01006259,328
E01006260,386
E01006261,394
E01006262,414
E01006263,278
E01006264,268
E01006265,397
E01006266,296
E01006267,438
E01006268,480
E01006269,403
E01006270,425
E01006271,500
E01006272,493
E01006273,415
E01006274,463
E01006275,468
E01006276,564
E01006277,389
E01006278,409
E01006279,383
E01006280,329
E01006281,408
E01006282,464
E01006283,493
E01006284,442
E01006285,382
E01006286,302
E01006287,259
E01006288,556
E01006289,612
E01006290,312
E01006291,405
E01006292,380
E01006293,468
E01006294,694
E01006295,506
E01006296,518
E01006297,525
E01006298,453
E01006299,478
E01006300,199
E01006301,268
E01006302,397
E01006303,310
E01006304,342
E01006305,587
E01006306,559
E01006307,439
E01006308,525
E01006309,531
E01006310,469
E01006311,474
E01006312,314
E01006313,316
E01006314,325
E01006315,253
E01006316,343
E01006317,351
E01006318,258
E01006319,292
E01006320,298
E01006321,343
E01006322,504
E01006323,404
E01006324,379
E01006325,427
E01006326,497
E01006327,457
E01006328,485
E01006329,528
E01006330,360
E01006331,344
E01006332,575
E01006333,590
E01006334,628
E01006335,566
E01006336,519
E01006337,370
E01006338,511
E01006339,264
E01006340,386
E01006341,386
E01006342,464
E01006343,349
E01006344,403
E01006345,298
E01006346,580
E01006347,284
E01006348,290
E01006349,679
E01006350,595
E01006351,746
E01006352,544
E01006353,444
E01006354,481
E01006355,433
E01006356,467
E01006357,572
E01006358,545
E01006359,455
E01006360,637
E01006361,561
E01006362,363
E01006363,270
E01006364,440
E01006365,443
E01006366,433
E01006367,324
E01006368,351
E01006369,664
E01006370,661
E01006371,451
E01006372,314
E01006373,376
E01006374,332
E01006375,459
E01006376,481
E01006377,391
E01006378,255
E01006379,396
E01006380,507
E01006381,468
E01006382,308
E01006383,425
E01006384,373
E01006385,313
E01006386,529
E01006387,361
E01006388,489
E01006389,361
E01006390,405
E01006391,363
E01006392,542
E01006393,353
E01006394,313
E01006395,507
E01006396,340
E01006397,353
E01006398,342
E01006399,431
E01006400,290
E01006401,307
E01006402,234
E01006403,318
E01006404,502
E01006405,387
E01006406,338
E01006407,384
E01006408,479
E01006409,273
E01006410,300
E01006411,547
E01006412,544
E01006413,615
E01006414,445
E01006415,690
E01006416,600
E01006417,549
E01006418,503
E01006419,410
E01006420,528
E01006421,316
E01006422,334
E01006423,394
E01006424,546
E01006425,396
E01006426,496
E01006427,385
E01006428,475
E01006429,418
E01006430,445
E01006431,549
E01006432,539
E01006433,466
E01006434,581
E01006435,541
E01006436,599
E01006437,510
E01006438,286
E01006439,518
E01006440,562
E01006441,763
E01006442,518
E01006443,470
E01006444,527
E01006445,498
E01006446,525
E01006447,558
E01006448,631
E01006449,443
E01006450,510
E01006451,470
E01006452,537
E01006453,473
E01006454,334
E01006455,580
E01006456,457
E01006457,296
E01006458,477
E01006459,514
E01006460,574
E01006461,561
E01006462,371
E01006463,735
E01006464,418
E01006465,452
E01006466,466
E01006467,506
E01006470,550
E01006471,379
E01006472,394
E01006473,332
E01006474,367
E01006475,386
E01006476,320
E01006477,472
E01006478,499
E01006479,455
E01006480,489
E01006481,493
E01006482,530
E01006483,419
E01006484,505
E01006485,456
E01006486,293
E01006487,416
E01006488,495
E01006489,412
E01006490,874
E01006491,628
E01006492,435
E01006493,429
E01006494,533
E01006495,633
E01006496,398
E01006497,326
E01006498,393
E01006499,453
E01006500,339
E01006501,390
E01006502,430
E01006503,272
E01006504,458
E01006505,555
E01006506,486
E01006507,534
E01006508,474
E01006509,592
E01006510,370
E01006512,1288
E01006513,2613
E01006514,1583
E01006515,587
E01006518,716
E01006519,327
E01006520,1134
E01006521,697
E01006522,1213
E01006523,824
E01006524,1606
E01006525,361
E01006526,510
E01006527,536
E01006528,670
E01006529,468
E01006530,341
E01006531,316
E01006532,296
E01006533,380
E01006534,477
E01006535,559
E01006536,681
E01006537,817
E01006538,364
E01006539,365
E01006540,738
E01006541,599
E01006542,591
E01006543,402
E01006544,661
E01006545,543
E01006546,510
E01006547,634
E01006548,670
E01006549,1104
E01006550,1247
E01006551,924
E01006552,777
E01006553,1318
E01006554,1123
E01006556,934
E01006557,1597
E01006558,617
E01006560,809
E01006562,584
E01006563,650
E01006564,608
E01006565,517
E01006566,470
E01006567,650
E01006568,543
E01006569,497
E01006570,436
E01006571,540
E01006572,407
E01006573,536
E01006574,439
E01006575,428
E01006576,439
E01006577,392
E01006578,406
E01006579,372
E01006580,321
E01006581,378
E01006582,419
E01006583,751
E01006584,361
E01006585,501
E01006586,782
E01006587,550
E01006588,716
E01006589,403
E01006590,891
E01006591,671
E01006592,460
E01006593,784
E01006594,333
E01006595,582
E01006596,443
E01006597,474
E01006598,484
E01006599,412
E01006600,503
E01006603,518
E01006604,488
E01006605,569
E01006606,568
E01006607,559
E01006608,451
E01006609,477
E01006610,545
E01006611,565
E01006612,554
E01006613,470
E01006614,536
E01006615,551
E01006616,488
E01006617,499
E01006618,530
E01006619,495
E01006620,365
E01006621,409
E01006622,350
E01006623,335
E01006624,589
E01006625,360
E01006626,433
E01006627,448
E01006628,965
E01006629,513
E01006630,539
E01006632,743
E01006633,563
E01006637,585
E01006638,449
E01006639,494
E01006640,517
E01006641,518
E01006642,497
E01006643,651
E01006644,802
E01006645,543
E01006646,986
E01006647,544
E01006648,1175
E01006651,441
E01006652,503
E01006653,493
E01006654,429
E01006655,582
E01006656,537
E01006657,435
E01006658,530
E01006659,894
E01006660,445
E01006661,600
E01006662,620
E01006663,406
E01006664,653
E01006665,461
E01006666,401
E01006667,448
E01006668,413
E01006669,418
E01006670,435
E01006671,405
E01006672,663
E01006673,918
E01006674,627
E01006675,1158
E01006676,628
E01006677,370
E01006678,942
E01006679,721
E01006680,404
E01006681,499
E01006682,299
E01006683,376
E01006684,706
E01006685,439
E01006686,379
E01006687,637
E01006688,540
E01006689,474
E01006690,756
E01006691,599
E01006692,910
E01006693,596
E01006694,772
E01006695,959
E01006696,659
E01006697,742
E01006698,624
E01006699,691
E01006700,563
E01006701,530
E01006702,665
E01006703,665
E01006705,580
E01006706,488
E01006707,438
E01006708,577
E01006709,542
E01006710,493
E01006711,551
E01006712,459
E01006713,467
E01006716,603
E01006717,454
E01006718,542
E01006719,517
E01006720,1022
E01006721,870
E01006722,1206
E01006723,1233
E01006724,1297
E01006725,669
E01006726,844
E01006727,632
E01006728,757
E01006729,488
E01006730,475
E01006731,427
E01006732,601
E01006734,517
E01006735,489
E01006736,566
E01006737,542
E01006738,571
E01006739,637
E01006740,503
E01006741,736
E01006742,511
E01006743,808
E01006744,621
E01006745,805
E01006746,732
E01006747,2975
E01006748,1310
E01006751,1516
E01006752,441
E01006753,622
E01006754,591
E01006755,608
E01006756,673
E01006757,534
E01006758,567
E01006759,455
E01006760,898
E01006761,628
E01006762,597
E01006763,531
E01006764,645
E01006765,538
E01006766,511
E01006767,767
E01006768,547
E01006769,449
E01006770,351
E01006771,529
E01006772,335
E01006773,372
E01006774,376
E01006775,480
E01006776,677
E01006778,1019
E01006779,847
E01006780,511
E01006781,452
E01006782,567
E01006783,512
E01006784,472
E01006785,665
E01006786,531
E01006787,1247
E01006788,618
E01006790,677
E01006791,658
E01006792,294
E01006793,464
E01006794,429
E01006795,404
E01006796,342
E01006797,530
E01006798,418
E01006799,582
E01006800,321
E01006801,323
E01006802,377
E01006803,329
E01006804,377
E01006805,418
E01006806,256
E01006807,204
E01006808,306
E01006809,304
E01006810,246
E01006811,319
E01006812,423
E01006813,473
E01006814,345
E01006815,361
E01006816,591
E01006817,447
E01006818,295
E01006819,433
E01006820,499
E01006821,450
E01006822,246
E01006823,208
E01006824,221
E01006825,248
E01006826,344
E01006827,316
E01006828,445
E01006829,275
E01006830,412
